CB,B,G1,G2,Y,R,RD,NIR,Sun_elevation,GAI
0.034826804,0.03675751,0.07297258,0.09016287,0.070950605,0.052748602,0.13435122,0.27871016,39.95728882,1.565293201
0.04858867,0.047373682,0.0726039,0.070869625,0.059480075,0.055586394,0.11072796,0.37253278,20.74753516,1.566431456
0.046063002,0.04728835,0.08473544,0.085572265,0.068986215,0.05880711,0.13326952,0.38724357,35.09131328,1.566656373
0.06271267,0.0640999,0.08335248,0.08353934,0.080611154,0.08520254,0.12344461,0.35966903,61.62355011,1.567626153
0.044094384,0.047554575,0.08883883,0.09897749,0.080650605,0.064058155,0.14703496,0.3397214,40.52460256,1.567940178
0.05216271,0.0547146,0.083681524,0.09067982,0.08133901,0.07599777,0.13254277,0.27622613,65.56958744,1.568265914
0.048225015,0.050233994,0.087391555,0.10168353,0.08321824,0.06872119,0.15643582,0.35325032,44.68727551,1.568396067
0.025854453,0.028686073,0.0642429,0.08342611,0.06536406,0.04553329,0.11778071,0.2120607,45.77520964,1.569103715
0.06027014,0.0627931,0.09536118,0.108797446,0.096203804,0.08727129,0.1606887,0.32610714,58.00617767,1.569592539
0.045851674,0.04540448,0.07816828,0.07678787,0.06184885,0.052920464,0.11840812,0.37812454,20.46041326,1.56982823
0.05034422,0.052254908,0.08682649,0.10035649,0.08405117,0.07149872,0.15255111,0.33724493,42.90913595,1.570304148
0.039382212,0.041015834,0.07808533,0.08908637,0.0696998,0.054685865,0.1389172,0.32902095,39.36310571,1.57050437
0.040897917,0.040778622,0.053653445,0.050570734,0.046901908,0.050398957,0.079306014,0.35468945,60.74078921,1.570520066
0.056173377,0.057069976,0.071653284,0.07202009,0.07029117,0.074455425,0.10588984,0.3307459,52.76880422,1.571866373
0.03205853,0.030979179,0.050543044,0.045397777,0.03668794,0.03554026,0.0749418,0.33566678,21.86263255,1.571898542
0.034361746,0.0350748,0.05861316,0.064882465,0.05387859,0.047502395,0.10003845,0.23072976,58.52870316,1.572082532
0.036478262,0.036353476,0.05443958,0.051057123,0.0447507,0.04564621,0.0809993,0.31070215,52.96623932,1.57221092
0.0476452,0.049304172,0.07379402,0.076105416,0.06883284,0.06695198,0.11283602,0.26087388,63.83653289,1.57235765
0.020308046,0.022132823,0.061374664,0.065832496,0.044438288,0.027226936,0.105847426,0.28742248,40.79262796,1.572799261
0.042972907,0.04262087,0.055954564,0.053991575,0.049990974,0.05182595,0.08272665,0.34631982,37.34599695,1.573055422
0.051912896,0.053861726,0.0798113,0.09081213,0.08006275,0.07442841,0.13758734,0.2952659,68.64317057,1.573500273
0.056675784,0.057876535,0.082954586,0.083472215,0.075645015,0.07553235,0.12743497,0.3644622,52.28916133,1.57357897
0.031384956,0.03289797,0.06996594,0.0681372,0.050772972,0.039509792,0.10933969,0.34584025,40.91249577,1.574541683
0.018477263,0.01726397,0.025397168,0.022471448,0.018693328,0.019718213,0.038824007,0.20790415,33.27441283,1.574998378
0.048240867,0.047959633,0.0615764,0.060282595,0.05704359,0.059446316,0.089973874,0.3289018,35.31439253,1.575301651
0.035162427,0.035483565,0.06428034,0.06804588,0.053057935,0.044406462,0.11085433,0.32128683,36.85090904,1.575380476
0.05890321,0.05982964,0.074264064,0.075352095,0.0745661,0.07898043,0.10833282,0.3052148,46.52342384,1.576250965
0.045375016,0.048501465,0.08702573,0.09673473,0.08013909,0.065685175,0.14315741,0.3188712,44.55253121,1.577134894
0.027344368,0.026481738,0.035727765,0.03226276,0.028363537,0.03087576,0.053647917,0.27049106,59.81785792,1.57780018
0.053382713,0.0541424,0.06871909,0.06930886,0.0668517,0.07069197,0.103080526,0.29787526,57.0967973,1.57799342
0.019837964,0.01837746,0.031363547,0.02619207,0.019165665,0.018729506,0.048151046,0.28379768,23.13790642,1.578184898
0.044941634,0.046904854,0.082621716,0.083132364,0.06835603,0.05994368,0.12746537,0.336392,54.95881972,1.578366246
0.026934212,0.026093869,0.03516407,0.03184511,0.028108448,0.030595373,0.05277295,0.2631058,59.8003494,1.578852394
0.056293055,0.056625348,0.08000903,0.08034369,0.07286598,0.07238941,0.12132482,0.35238189,33.86572948,1.579682865
0.019701883,0.018419616,0.028987184,0.024888664,0.019416962,0.019813487,0.044226427,0.2500203,32.25411151,1.580481574
0.03437082,0.035185054,0.06245519,0.06926415,0.055535205,0.047010317,0.10790922,0.25451213,62.75524382,1.58080618
0.025853856,0.025197094,0.033884253,0.033664223,0.030045325,0.031882476,0.05504717,0.19550301,66.07054903,1.58182152
0.040137015,0.042621493,0.08636695,0.094254166,0.072509125,0.055711783,0.14816236,0.3923923,47.13268935,1.582521333
0.027355924,0.026178569,0.041066688,0.035658345,0.029364496,0.029832108,0.059560943,0.31841815,24.92184995,1.582645473
0.025031986,0.028566277,0.07757684,0.0960378,0.06866705,0.041738264,0.14387071,0.3122839,48.84909021,1.58300897
0.023995465,0.023226399,0.03743286,0.03312334,0.027495563,0.027916433,0.05476703,0.23670936,43.82605914,1.583295914
0.03402279,0.035161752,0.07472726,0.08591923,0.06359242,0.04549845,0.13702434,0.3455407,27.77728894,1.585665363
0.04251275,0.04359161,0.06905704,0.079141825,0.066414036,0.058561344,0.12256457,0.29070196,51.36011454,1.586414405
0.025323212,0.024273794,0.034175012,0.030810688,0.026002752,0.027327819,0.05194715,0.2640729,38.54376679,1.58677243
0.037381068,0.036875367,0.05735585,0.056261327,0.046804436,0.04436435,0.09120197,0.32562706,24.53908226,1.587114163
0.023201713,0.022442346,0.045757666,0.04047948,0.028027566,0.024383554,0.07245993,0.3150414,46.8264668,1.58797944
0.026990784,0.025992602,0.040641326,0.035399325,0.029300846,0.02994934,0.059138015,0.31514183,33.3848657,1.588028156
0.039826516,0.041160684,0.07766499,0.08486541,0.065888904,0.05311506,0.13493875,0.34671074,54.99571864,1.588314599
0.040383894,0.0403088,0.064830415,0.063457064,0.052681725,0.049624305,0.1011839,0.3123467,33.6959762,1.588874052
0.050650157,0.051611867,0.08164131,0.09511,0.07951705,0.06812844,0.14707194,0.34759873,31.09628055,1.589255096
0.025526762,0.024616625,0.034524824,0.031464886,0.027308699,0.029449282,0.0525923,0.23830724,57.92031613,1.589602487
0.04627633,0.047449708,0.088665344,0.08918267,0.07016425,0.057983555,0.14009814,0.41426587,30.37932534,1.58985142
0.04335362,0.04498484,0.0819076,0.08951473,0.07100949,0.05887519,0.14119337,0.35346395,61.05485624,1.590673639
0.034794927,0.03507562,0.058989868,0.063128516,0.04980533,0.04290106,0.10510514,0.33111596,36.06577809,1.59144181
0.022854883,0.02597786,0.07315053,0.09134726,0.0643282,0.037944563,0.13925347,0.31725582,35.29927162,1.591557808
0.028514689,0.02780026,0.03771428,0.03485201,0.030665511,0.03295165,0.05764989,0.2638879,64.75671256,1.592192924
0.05259173,0.053239916,0.06950729,0.067998685,0.06446708,0.06900908,0.1032687,0.32283452,66.24243347,1.593701537
0.044679135,0.0513804,0.11474081,0.1597043,0.12768094,0.087584056,0.22158414,0.37776133,34.34080502,1.594021591
0.02566571,0.028841885,0.07311258,0.08770362,0.063942775,0.04123518,0.1314541,0.2828403,57.42811117,1.594032018
0.04406232,0.04452097,0.05742875,0.05722464,0.056092184,0.06066386,0.08370537,0.22128932,65.23025781,1.595993056
0.04673248,0.051428944,0.10839033,0.1608636,0.1298769,0.09144143,0.22592078,0.3816452,59.91137705,1.597313477
0.04832755,0.048225984,0.06293418,0.06029912,0.05692971,0.06068052,0.09105927,0.33877414,45.20936417,1.597843032
0.032494746,0.03201133,0.048926286,0.043487165,0.037111826,0.0387052,0.07182514,0.3365929,62.37125075,1.598910393
0.021363746,0.02352995,0.061128773,0.08688041,0.06519906,0.039964188,0.12575983,0.24023828,25.14384925,1.599727466
0.02991214,0.02919003,0.0447613,0.041244388,0.03371125,0.033664122,0.07035765,0.33386108,40.39203992,1.600321136
0.041084778,0.041501936,0.07327514,0.07295841,0.058494378,0.05007814,0.11386918,0.3443354,21.08009994,1.600362298
0.03562704,0.034728993,0.04831333,0.044110194,0.03890953,0.04062247,0.071162924,0.35871708,25.33756155,1.60053029
0.020901805,0.01985668,0.027554622,0.024822926,0.021409385,0.023292188,0.042105783,0.20926084,50.37756037,1.601737452
0.038379714,0.039998423,0.08292431,0.09030891,0.068101086,0.050515357,0.14245826,0.39061376,24.27596153,1.603167872
0.06397129,0.06670238,0.09837897,0.1138035,0.09994437,0.091689356,0.17292817,0.37060356,62.83532779,1.603220595
0.03984667,0.04036977,0.0625058,0.06705443,0.055560548,0.05078138,0.109245755,0.32036477,50.51513523,1.603240461
0.04261861,0.042538553,0.057263695,0.055438768,0.05149326,0.054590363,0.08537742,0.29715082,52.37914021,1.603477574
0.041553073,0.0405231,0.057533808,0.05420714,0.047718525,0.04847343,0.08482724,0.3386952,22.38278554,1.604078781
0.044737242,0.044739082,0.058857955,0.057612143,0.054472156,0.05808211,0.08716376,0.2892045,51.43022828,1.604412922
0.021065887,0.025260024,0.07400187,0.093019076,0.066249974,0.038612504,0.13831055,0.2965718,32.96610876,1.604979959
0.029489823,0.029134126,0.04381781,0.043915473,0.037456717,0.0362367,0.070944585,0.24745482,38.10186309,1.605544119
0.027519647,0.028812986,0.060848054,0.07022812,0.052980278,0.039197396,0.10944922,0.2646199,50.6031098,1.605935421
0.05003651,0.05225639,0.08380287,0.08544913,0.074275024,0.06903299,0.12863973,0.3270319,59.58050115,1.6062184
0.04460507,0.045043,0.06697574,0.063944295,0.05702162,0.057265162,0.09845616,0.34573218,43.03750188,1.606932883
0.036071476,0.035617113,0.048255447,0.044467703,0.039951295,0.04254868,0.07165061,0.35637087,53.14594839,1.607190751
0.052048333,0.051604103,0.06559225,0.063118905,0.059905205,0.06354213,0.09433033,0.37118492,30.20736301,1.607464216
0.029981837,0.029473362,0.04719412,0.045325834,0.036131278,0.034165353,0.07713356,0.31152534,35.71079639,1.607868582
0.036329605,0.03698207,0.073972724,0.10350846,0.08121252,0.0556754,0.1521966,0.28327352,21.35592027,1.6079582
0.022238618,0.020955145,0.03168234,0.027399471,0.02205778,0.023116628,0.047876123,0.2540927,31.11226364,1.608523874
0.03137941,0.030986054,0.04802474,0.04636227,0.03763341,0.036401287,0.078372195,0.31071225,47.48599037,1.608630177
0.02904712,0.03218766,0.06831929,0.09201692,0.07387872,0.053245854,0.12940526,0.23129942,52.54335245,1.608756569
0.027612735,0.03170918,0.08523492,0.10526119,0.07580748,0.046593968,0.15681681,0.33277762,61.90936014,1.608902129
0.056600507,0.057066627,0.06832239,0.06860075,0.06889374,0.07425507,0.09683875,0.3097682,45.30872114,1.60956548
0.031975713,0.032153703,0.058177177,0.05385396,0.042396393,0.03932977,0.08923666,0.31776604,69.7361425,1.609803048
0.021512903,0.020711355,0.043966066,0.038526233,0.02594791,0.021936597,0.06994319,0.3279562,29.59535955,1.610201209
0.040666074,0.040391807,0.06360806,0.06235784,0.05225068,0.049553543,0.09857725,0.30193272,34.2157109,1.610581803
0.059091464,0.059702978,0.070885226,0.07140184,0.07200198,0.077859126,0.100414924,0.3113821,48.98276672,1.610633607
0.058999512,0.06530968,0.121955656,0.13283752,0.10953498,0.08903942,0.1957453,0.42084306,69.27151039,1.610866991
0.04204882,0.041375965,0.054679807,0.05306262,0.04892813,0.050149366,0.080330506,0.3055929,25.86253172,1.610998939
0.0384492,0.038609646,0.05956707,0.055446208,0.047846932,0.048561648,0.08924643,0.3399844,65.20063607,1.611019831
0.027827995,0.02730803,0.041133434,0.037738174,0.03317114,0.03471153,0.060521524,0.22720055,57.32951097,1.611116895
0.027972424,0.027220543,0.043049034,0.037440315,0.030892378,0.03170361,0.06305295,0.3302206,44.48500876,1.612136912
0.038643,0.038287576,0.050843332,0.048153445,0.044397388,0.047445323,0.07531457,0.31050545,50.8969016,1.612815448
0.039638527,0.041315872,0.07748043,0.09932951,0.07699791,0.057707608,0.15555331,0.34258965,44.39678538,1.613133706
0.073086314,0.0766349,0.11106652,0.11532182,0.10623901,0.10399153,0.16905554,0.38374284,66.28635743,1.614105558
0.041240547,0.045038328,0.09313391,0.10152317,0.078813665,0.05872846,0.1543467,0.37947896,34.2382056,1.614125902
0.058569342,0.060078412,0.080210686,0.08082465,0.07588405,0.07899374,0.12404702,0.37786877,69.90327411,1.614289578
0.038818844,0.03885862,0.06393322,0.062259115,0.05087141,0.047615707,0.10024204,0.3160013,42.60234556,1.614347709
0.051020868,0.052695468,0.08463706,0.098725684,0.08283239,0.07092593,0.15243131,0.35049972,38.04593464,1.614694214
0.023817541,0.02728336,0.076158985,0.0947459,0.067079954,0.039938997,0.14330098,0.32205275,42.79424658,1.614730711
0.07185862,0.07516567,0.108955204,0.113016486,0.10391236,0.10153485,0.16547023,0.3748892,61.78147594,1.615061227
0.04245256,0.043618117,0.06965195,0.07871451,0.066601016,0.059657957,0.120224975,0.264493,63.9224431,1.615062572
0.0705304,0.072256714,0.08720101,0.08802348,0.088784374,0.09654883,0.12593013,0.3627168,63.69291551,1.615342387
0.03422392,0.034194857,0.05047191,0.049687758,0.04264456,0.042324074,0.081067026,0.2940057,52.76141233,1.615423201
0.022628972,0.02747838,0.08122842,0.10164265,0.07234337,0.04179758,0.14918299,0.31181052,41.07982869,1.615752826
0.029684218,0.030264324,0.056581397,0.06286261,0.04890042,0.039765317,0.09944091,0.24854551,51.15977283,1.61619349
0.020459507,0.019579362,0.038747795,0.034580536,0.024603173,0.021664554,0.061624605,0.28547668,24.01464397,1.616262309
0.04987233,0.050651375,0.06590472,0.06585744,0.06345536,0.06761447,0.097997755,0.2835299,60.854929,1.616296723
0.03139425,0.030955268,0.04834164,0.04658892,0.037588075,0.03612655,0.07880078,0.31307966,44.45006072,1.616921369
0.051625773,0.051459122,0.065318145,0.06319406,0.060762867,0.06501985,0.09373734,0.35310602,40.81415817,1.618223989
0.04544934,0.045527693,0.057710275,0.057419233,0.055294015,0.058231104,0.08483397,0.28254944,40.43803134,1.618446613
0.024451515,0.025595386,0.06085943,0.070742235,0.050679006,0.033892114,0.112125665,0.28684044,30.13389564,1.619789042
0.025074314,0.026275095,0.06325471,0.07705262,0.05486677,0.035635956,0.11844938,0.25952312,46.08627218,1.620016658
0.045368556,0.044742335,0.058751024,0.056597374,0.052226327,0.053821318,0.086006306,0.3453047,26.92116665,1.620879242
0.028975805,0.028380824,0.053054452,0.045807585,0.03455297,0.03164314,0.07786699,0.37374234,27.35042842,1.622397635
0.033958524,0.03479092,0.068588056,0.06826791,0.05176874,0.04246057,0.11003398,0.3291468,48.19588809,1.622850412
0.049549587,0.050059646,0.06391345,0.06246029,0.060158413,0.06526017,0.094412096,0.32370868,69.91232891,1.622922798
0.0579593,0.05909346,0.072823666,0.07313275,0.07205732,0.07733541,0.107535474,0.35069364,66.39167156,1.623526627
0.030202664,0.035435237,0.09094284,0.1361531,0.10686624,0.068121605,0.1830341,0.2941847,21.99706392,1.624546505
0.053978514,0.059641257,0.11222983,0.14469823,0.1206054,0.09194667,0.20298392,0.36025017,38.54761049,1.624717082
0.034681395,0.034773655,0.058722235,0.05416189,0.044019077,0.04223017,0.08877674,0.32298997,59.09869537,1.624809214
0.036203507,0.0368695,0.07198776,0.082246885,0.0629467,0.047251765,0.12969206,0.32810035,21.44365963,1.625065053
0.050370723,0.05029003,0.063768476,0.062119752,0.059966616,0.06418572,0.09139473,0.31319407,44.06889815,1.625112157
0.045897163,0.046256945,0.08061396,0.09499146,0.07516125,0.059107035,0.14941661,0.36630425,24.07121087,1.625930769
0.026874408,0.030787507,0.08244091,0.10199278,0.07347404,0.04535625,0.1528369,0.32946792,59.23716599,1.626645228
0.02630358,0.030358436,0.07561086,0.099561445,0.07593399,0.049548324,0.14045526,0.25293064,54.11296589,1.626790376
0.04174134,0.044204652,0.08388357,0.09353969,0.07489043,0.05831638,0.14067586,0.33383673,31.19680987,1.626795803
0.024277681,0.022591135,0.03850096,0.03220015,0.024121938,0.02332024,0.05679646,0.3205418,21.69030886,1.626955167
0.024430567,0.02333637,0.033542734,0.02979078,0.025087185,0.026948541,0.050808083,0.24524754,51.72694426,1.628603277
0.0415277,0.043017413,0.07692804,0.07791055,0.0628045,0.055187996,0.12330375,0.3400129,67.49800812,1.629042575
0.05828423,0.059004832,0.08074401,0.081762426,0.075921826,0.0767359,0.12156191,0.33882797,41.60659888,1.629090429
0.055120144,0.055613972,0.06977364,0.068145,0.06598748,0.07098729,0.10165716,0.36441502,53.06881722,1.629231956
0.06634448,0.072588876,0.12274105,0.14714254,0.12780033,0.10730857,0.20735306,0.3660553,64.16047486,1.629484148
0.027973976,0.02720858,0.040298533,0.037281606,0.0327175,0.033511892,0.058844704,0.23413077,37.73785061,1.629493609
0.0586271,0.06387999,0.1155117,0.15871345,0.1359601,0.10640616,0.21680973,0.33818254,62.41757187,1.629679032
0.035924148,0.039260972,0.09096118,0.10056836,0.07400022,0.050155845,0.1546703,0.38670453,22.87763642,1.630272289
0.039640825,0.04107793,0.0784444,0.0857449,0.06615433,0.053101435,0.13677625,0.3531527,56.38218491,1.630772866
0.02461645,0.02965461,0.08280171,0.10280531,0.07483469,0.045422133,0.14944409,0.30261818,65.22779772,1.630837437
0.0359906,0.036582608,0.061093286,0.069243655,0.056810692,0.048856333,0.10733999,0.2521668,46.02923059,1.630910473
0.019749232,0.01891481,0.029831154,0.028642314,0.023024721,0.022102565,0.048912574,0.20722334,31.28033362,1.631393082
0.03450051,0.034992658,0.062423874,0.071076155,0.055937875,0.045784485,0.11154994,0.27216542,43.88636192,1.631692109
0.041950393,0.04089419,0.0774818,0.077069245,0.058334872,0.0457686,0.1227885,0.40539348,20.20667699,1.632871445
0.02408423,0.02421385,0.0532274,0.04720176,0.033202853,0.027079852,0.08071917,0.31962958,55.04026731,1.633001465
0.02440136,0.028014539,0.07501565,0.10035145,0.0746773,0.045583628,0.14335293,0.2670614,23.24475969,1.633085304
0.04336088,0.043296427,0.05471524,0.05271467,0.050428215,0.054132156,0.07958713,0.32891336,48.18177896,1.633451615
0.030979339,0.030668858,0.05223519,0.047853872,0.038440756,0.03645333,0.07889455,0.30798453,38.66061257,1.633666985
0.048773587,0.049110964,0.06361072,0.06338143,0.059747625,0.06264937,0.09620643,0.30076465,49.22171377,1.633930187
0.029228074,0.028879521,0.05187242,0.04551876,0.035537288,0.03336779,0.076365255,0.35665414,41.51158669,1.633962734
0.043649793,0.04438182,0.0679957,0.066465944,0.05884783,0.056886673,0.099474326,0.28118837,39.70454929,1.634002801
0.034275156,0.03283136,0.048098348,0.04404104,0.037171982,0.037520874,0.07139903,0.3260889,23.06238493,1.634082772
0.05918792,0.060170986,0.07473218,0.0738653,0.072951615,0.07903418,0.10793653,0.3629228,58.93928365,1.6340892
0.042153448,0.041853458,0.05712319,0.05413883,0.04886078,0.051434204,0.0854018,0.31895566,51.84164151,1.634144377
0.05083819,0.05080379,0.064937264,0.062614635,0.0599619,0.06421283,0.09361684,0.36270818,45.0806007,1.634328874
0.0408,0.040274292,0.054228064,0.051691674,0.047100414,0.049495716,0.080379255,0.29822403,42.70518627,1.634393103
0.05663484,0.06157188,0.11739674,0.16025008,0.1321008,0.09922407,0.22972706,0.39700556,67.93628744,1.634822949
0.077647336,0.08099832,0.10799251,0.1102862,0.10699184,0.110235944,0.15663254,0.36108544,62.67447781,1.634849858
0.02193182,0.024084361,0.059752468,0.08451137,0.063846834,0.040431537,0.12284156,0.23911706,27.9355147,1.634883232
0.04308611,0.046367902,0.09055344,0.10097495,0.08035277,0.06191197,0.1509937,0.3442178,35.50913689,1.635083615
0.036605455,0.037307132,0.06536022,0.075674236,0.06014185,0.049016826,0.11999353,0.30027825,35.12490844,1.636044219
0.05141299,0.052615423,0.073805906,0.07105657,0.066727154,0.069653876,0.105552025,0.3269286,65.38661031,1.636264571
0.04644516,0.047031764,0.06704161,0.06656211,0.06003766,0.06086591,0.10263968,0.30730814,56.27100808,1.636989624
0.047333598,0.04939814,0.08712995,0.09042779,0.07414714,0.06381954,0.13893157,0.3618064,50.37979435,1.637112387
0.023160849,0.022843165,0.044745546,0.04038123,0.02985248,0.02622543,0.069022655,0.2837032,40.84195447,1.637630391
0.037118334,0.03780143,0.06466172,0.07457474,0.060010843,0.049751434,0.11734712,0.29158214,35.49002682,1.637755469
0.037798367,0.03916817,0.07624959,0.07652286,0.05862835,0.048776284,0.12374201,0.3592095,62.38319403,1.638067487
0.028108833,0.027526414,0.04441737,0.044054456,0.035959784,0.033109896,0.07231424,0.25862446,30.53200572,1.638318493
0.026334366,0.025566723,0.036243524,0.03401573,0.028649239,0.02918496,0.05744188,0.27009797,41.13177531,1.639083006
0.054703984,0.05655785,0.08499647,0.0821711,0.07432109,0.07437169,0.12319953,0.3394365,67.8860525,1.639110194
0.06171024,0.06820794,0.1225659,0.14841431,0.12584983,0.101536445,0.21019633,0.37697428,64.72109689,1.64009241
0.03229191,0.033994924,0.0683015,0.07839207,0.060899865,0.046989426,0.11982039,0.27109295,67.41953352,1.640237881
0.0300647,0.029864863,0.05149105,0.047064442,0.037575442,0.035540313,0.07803443,0.30485097,45.56567937,1.640882272
0.04899437,0.0524907,0.10080734,0.1099658,0.08747787,0.07025786,0.16946253,0.41337764,67.74752535,1.641869187
0.053071022,0.05433329,0.074973635,0.072684415,0.06893266,0.072305515,0.10715569,0.32229152,63.22517736,1.642167714
0.03528978,0.03501017,0.058427345,0.051446658,0.042013407,0.041323002,0.084151864,0.34581771,48.75225068,1.642413265
0.032301594,0.03766503,0.08841439,0.1294474,0.10409312,0.07075024,0.17408967,0.27753994,35.9294892,1.643157933
0.057674926,0.05878026,0.07277774,0.07286829,0.071476474,0.07663419,0.10785047,0.35710153,65.34632677,1.643996675
0.020249095,0.021058805,0.052814078,0.048572898,0.033002675,0.02345338,0.08146262,0.29718623,43.75957781,1.644197379
0.0335816,0.033480905,0.06511886,0.06373213,0.0475033,0.039015107,0.10596782,0.362611,24.53333796,1.644392963
0.025029067,0.028874015,0.07361028,0.09742168,0.07348786,0.046975035,0.13778491,0.25215286,47.40199659,1.644466844
0.023966005,0.023783162,0.047694746,0.042869445,0.031304322,0.02724628,0.073742226,0.3046367,49.18609673,1.644865303
0.03880286,0.038269557,0.057174303,0.055432137,0.047413476,0.04607382,0.08995677,0.3537979,30.20676824,1.644886619
0.027442401,0.028540684,0.059312727,0.0712446,0.054193657,0.039918598,0.10818105,0.22764081,60.03237045,1.644904911
0.023869323,0.022706755,0.033599336,0.030058974,0.024824591,0.025721462,0.05137298,0.26323548,32.00773421,1.645031858
0.033521086,0.034448918,0.06825202,0.06823194,0.051471304,0.042051334,0.11087686,0.3328002,52.60917182,1.645093958
0.04336476,0.046730936,0.10117234,0.1488704,0.118988976,0.08066087,0.20794544,0.35103056,23.60259431,1.645269521
0.051106665,0.05186616,0.06434511,0.06479092,0.06362802,0.06803874,0.095217295,0.2977065,57.93571278,1.64527801
0.0262495,0.02973625,0.078784496,0.0990116,0.07157586,0.04386219,0.14648548,0.30276564,44.74232848,1.645384763
0.02871561,0.028367486,0.046952084,0.041979887,0.03413159,0.033951636,0.070487924,0.30657977,62.53802506,1.646571322
0.040991377,0.043631956,0.087436266,0.09541982,0.07401796,0.05738291,0.14925672,0.38807842,50.38795081,1.646678231
0.027463593,0.030847209,0.07717947,0.096643776,0.07119791,0.045742385,0.14320418,0.29441693,51.64381952,1.647085315
0.033962406,0.03273176,0.048483197,0.044393092,0.038867697,0.03878555,0.068072416,0.29927355,27.55865411,1.647407101
0.024974953,0.028415857,0.077735305,0.09838301,0.07034104,0.042150304,0.1471504,0.3112402,39.21909941,1.647416008
0.048198815,0.05345243,0.10701438,0.1166923,0.09291822,0.0716465,0.1748515,0.3983307,56.25859566,1.647506809
0.03760065,0.03897244,0.07592564,0.097188875,0.07489121,0.054155864,0.15151472,0.3383611,26.51104511,1.647742375
0.022780739,0.022149503,0.049054343,0.04290394,0.028905036,0.023124032,0.075895414,0.3411435,27.07321807,1.647941004
0.02950783,0.029215142,0.059587535,0.05302596,0.038631856,0.032349024,0.08894502,0.3618594,22.64318188,1.648524306
0.04806081,0.048190642,0.060436115,0.059415154,0.056866564,0.060626335,0.08951478,0.3261202,52.78741593,1.648600348
0.026176129,0.025515765,0.036355566,0.034128934,0.028760143,0.029327886,0.057751708,0.27084732,46.48750284,1.648684846
0.047612544,0.04883848,0.07492874,0.07926631,0.0676662,0.062859915,0.12741178,0.37215883,50.58104706,1.649444114
0.028751455,0.030390084,0.06992563,0.067490384,0.0483025,0.035495453,0.10959668,0.35784355,43.33361909,1.650339924
0.046707485,0.047943216,0.07598023,0.072081044,0.062829785,0.06121297,0.11011509,0.32839498,60.07244708,1.650527518
0.05212282,0.050693195,0.06213703,0.060607065,0.05854688,0.061341077,0.085411176,0.30841872,24.46920296,1.651650131
0.025871493,0.027219888,0.067280434,0.08213174,0.05781636,0.03675881,0.12625042,0.27516901,50.40902555,1.651927442
0.02644032,0.030271849,0.08229278,0.10382442,0.0745789,0.045027148,0.15418121,0.3187703,51.41895479,1.652477442
0.04116079,0.042383265,0.077790834,0.09027823,0.07067636,0.055288345,0.14421739,0.36245385,24.81567592,1.654692308
0.041888706,0.04231843,0.05363709,0.05389615,0.05345381,0.058061764,0.078215845,0.20764007,62.23761453,1.655951673
0.019345881,0.018589333,0.038578775,0.034135688,0.023669293,0.020381996,0.061773583,0.29538763,28.19859523,1.656003619
0.043160047,0.04321917,0.06396332,0.060987066,0.054270547,0.054312095,0.09371905,0.33158442,37.76455673,1.656522679
0.03915977,0.03861667,0.062216233,0.05800733,0.048035968,0.045995213,0.092780165,0.35025856,24.5205035,1.657472017
0.037992965,0.037380554,0.054403577,0.050986014,0.044412136,0.04523935,0.0814783,0.33121493,36.04503563,1.657492871
0.026658433,0.027903346,0.06359114,0.059552338,0.04297665,0.03328027,0.09745217,0.3129791,68.45269584,1.657613348
0.03428077,0.033892725,0.05569732,0.05388788,0.042998664,0.039843284,0.090717,0.34446323,30.73885058,1.65809646
0.026896527,0.02822961,0.06586427,0.061447054,0.04376602,0.03325401,0.10084712,0.326195,68.06622784,1.658374148
0.047175195,0.05128445,0.103165865,0.14770699,0.12121536,0.087436326,0.20419277,0.33365935,42.24690397,1.658632205
0.037460197,0.041054398,0.09145237,0.10117147,0.07599899,0.05364065,0.1553271,0.3889007,29.96815633,1.658670883
0.044849183,0.046475947,0.07784089,0.0791867,0.06660804,0.061030634,0.1221559,0.31609848,69.74053899,1.659049327
0.057617318,0.059754893,0.08564694,0.09432719,0.08403426,0.08030871,0.1453701,0.3448457,64.25385006,1.659112094
0.034430694,0.036796354,0.085295856,0.11298149,0.0839773,0.05469853,0.16977672,0.3531757,29.72803243,1.660036105
0.03860554,0.038250137,0.05705944,0.055129882,0.046879932,0.045990415,0.09065246,0.36854917,36.2939056,1.660100903
0.03258291,0.0374302,0.09180814,0.11732169,0.08810802,0.056471944,0.17136624,0.34954748,23.04315973,1.660214078
0.023496546,0.024630219,0.05947604,0.055143006,0.03845973,0.028404182,0.09155006,0.31641284,58.29974725,1.660238649
0.046494424,0.04784257,0.08108607,0.09584317,0.076979786,0.063253574,0.15180233,0.370201,37.85798767,1.660253352
0.042669766,0.042229597,0.054422285,0.052695908,0.049202524,0.051652562,0.080575444,0.32367843,38.23524101,1.660705643
0.03322516,0.032877255,0.044195563,0.04203217,0.037576925,0.03962732,0.068181105,0.29614547,65.36497015,1.661130454
0.046383955,0.04864115,0.08861,0.09182063,0.074148506,0.06265923,0.14184012,0.37016806,52.17820571,1.661321856
0.052851547,0.054585177,0.08297799,0.087908514,0.07549252,0.071018435,0.14109106,0.40642458,64.97958801,1.661394265
0.04606101,0.047379933,0.08217873,0.085085906,0.069815196,0.060052168,0.12996043,0.34194776,38.50700028,1.662040513
